nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
C691863815,21260.0,C1321640594,24765.26
C647149086,885.0,M2070160397,0.0
C103787801,4182.0,M1205580258,0.0
C1959451969,5096.0,M777313177,0.0
C1441328175,37419.0,M1327895505,0.0
C1831141281,26770.94,M1705277839,0.0
C2000648320,16583.0,M142099757,0.0
C1114335860,61091.0,M80026551,0.0
C137533655,20128.0,C1848415041,0.0
C1118430673,20128.0,C339924917,6268.0
C1527254842,9339.0,M2000469839,0.0
C1800693087,1938.0,C1825027294,51339.0
C1717473929,548504.0,M2100572327,0.0
C1868578441,30858.0,M659996839,0.0
C890160158,20766.0,C1531333864,407959.76
C1768127248,16418.22,C1234776885,431956.63
C119112899,0.0,C1590550415,16387548.36
C375074687,0.0,C1629911510,111389.13
C1429616542,0.0,C297927961,62470.0
C662666707,0.0,C1023714065,757892.11
C1821100643,0.0,C1740000325,217845.38
C593768538,0.0,C1789550256,402063.39
C1191864687,0.0,C33524623,859282.41
C466032056,0.0,C1234776885,645878.76
C690822257,0.0,C1810132623,146488.24
C726212590,0.0,C1789550256,563677.32
C1058822905,0.0,C1318822808,155911.68
C475394679,0.0,C1789550256,941198.26
C1574615832,0.0,C1983025922,29906.0
C1049590050,0.0,C1286084959,858090.28
C1662592920,0.0,C33524623,1103644.22
C1357686726,0.0,C1234776885,1242496.63
C1491522744,0.0,C1568059495,43524.89
C501608687,0.0,C1816757085,8244985.62
C929706284,0.0,C824208363,32353.0
C42820240,0.0,C1122805102,10429.69
C1822434669,0.0,C2083562754,558216.18
C1592840862,0.0,C985934102,882606.73
C955611965,121.0,M1367672657,0.0
C1021565761,0.0,C998351292,89102.55
C1692375649,60721.0,M2002790740,0.0
C237373286,24239.0,M742255664,0.0
C883521348,21084.94,M1115013644,0.0
C2086068243,38939.0,M1070194629,0.0
C1076202543,40481.0,C306206744,55566.0
C749486981,0.0,C885951223,79331.08
C1731295355,19443.0,M385332399,0.0
C2061440682,843.0,M883020319,0.0
C1488946768,84415.83,M1942356772,0.0
C1907241392,75550.57,C1971489295,508139.13
C1269118128,31902.57,M1863100050,0.0
C739264372,24458.17,C306206744,486947.17
C749981943,0.0,C667346055,102.0
C1313960293,0.0,M1155757579,0.0
C1785111044,29772.0,M1482748887,0.0
C494894055,32463.0,M1123226989,0.0
C500885941,128052.0,M1115381650,0.0
C616412281,114219.94,M2118096382,0.0
C878861517,107056.04,M746394140,0.0
C1705665942,100498.52,M1731763384,0.0
C1100619942,83150.27,M87242619,0.0
C864248990,81564.0,M285074186,0.0
C15892131,74752.02,M484841769,0.0
C879311295,38100.95,M1274247563,0.0
C1483145520,33296.27,M1961129028,0.0
C163385254,13920.76,M1506938939,0.0
C970781872,87.01,M1850597787,0.0
C258737099,0.0,M1190566357,0.0
C407997647,0.0,M428996455,0.0
C1988939205,0.0,M80141040,0.0
C275056979,0.0,M106557175,0.0
C371976476,0.0,M612937843,0.0
C480184864,0.0,M1433956626,0.0
C483525032,0.0,M2109219177,0.0
C429058804,0.0,M259319861,0.0
C52913970,0.0,M1059634518,0.0
C836969741,0.0,M436094532,0.0
C567852222,0.0,M1541433310,0.0
C1938025186,97168.0,M405036720,0.0
C2088582214,11310.0,M620456576,0.0
C1220759559,9041.0,M1923634801,0.0
C1730337646,204682.0,M418513504,0.0
C1256405521,9945.0,C665576141,2624106.46
C2051598050,36369.0,M188791662,0.0
C61426020,21217.0,M1347016882,0.0
C1829460911,1518.0,M1662912171,0.0
C708153797,4021.0,M883380345,0.0
C54960993,120.0,M276748028,0.0
C373544591,50015.0,C1568059495,81953.08
C409565350,70824.0,M771923297,0.0
C1210939243,15237.0,C1335050193,62904.98
C1079125839,95066.0,M321772459,0.0
C696165690,24641.0,M181078353,0.0
C1542598424,293.0,M645875534,0.0
C2054451662,696008.0,M673672784,0.0
C1659309731,16730.0,M1056862342,0.0
C1734184086,349.0,C832279283,18285.39
C1947941827,109473.0,C1789550256,1027402.57
C785625589,283509.0,M1667534569,0.0
C1758893871,23506.0,M1170111701,0.0
C1985028494,30603.0,M830863979,0.0
C1832283291,137782.0,C1335050193,63279.34
C1532554556,30507.0,M620423816,0.0
C976358110,12617.16,M1690233783,0.0
C2014563089,2816.58,C932583850,696184.96
C198098993,36054.0,M553672556,0.0
C854653864,90250.0,M1415439780,0.0
C703555670,9809.0,M179808568,0.0
C1068445309,10181.0,M73698537,0.0
C1453062635,40419.0,C997608398,20489.94
C1632789609,20484.0,M659059448,0.0
C124494140,14528.0,M246826139,0.0
C2083854344,19703.0,M403598020,0.0
C1119242936,21634.0,C1122805102,15653.66
C2123914473,185397.0,M708443754,0.0
C1091234211,101428.0,M832145584,0.0
C224060798,64757.92,M1752535057,0.0
C2116299597,62491.91,C1466073198,59605.0
C50720817,30359.46,C1526298704,81243.0
C1496220730,0.0,C1740000325,228702.01
C488600086,0.0,C380242442,30195.0
C1111379131,0.0,C660143728,79471.66
C1846982837,0.0,C1789550256,1166259.76
C1135935001,0.0,C392292416,753824.15
C635288507,0.0,C1291286504,90214.97
C355885103,0.0,C665576141,2271538.11
C1321115948,0.0,C1590550415,16471407.95
C706665172,0.0,C306206744,774212.55
C1649847375,0.0,C1590550415,17664818.4
C1153933106,0.0,C306206744,1122398.75
C2144067911,0.0,C248609774,2134967.54
C593447952,0.0,C1286084959,876379.19
C1950136544,0.0,C564160838,778150.49
C209360730,51368.0,C1259769769,11353.0
C740007499,43821.12,M1971152916,0.0
C1687627235,80942.0,C997608398,366188.92
C1007660652,7522.0,M1276544608,0.0
C1387620926,6968.75,M265348534,0.0
C1324173038,110403.0,M917568725,0.0
C1336775847,53199.0,C13329486,0.0
C1196963249,0.0,C1262822392,8043910.53
C1663488386,70889.0,M1380044647,0.0
C1902801188,38211.0,M1998137093,0.0
C577127077,544.0,M2122357625,0.0
C1556162268,290775.55,M1650332494,0.0
C1924990666,283572.48,C1318822808,216670.1
C144445623,167365.73,C998351292,105733.69
C1572745406,16064.0,M1340644388,0.0
C1434015813,26657.0,M1023996917,0.0
C295640874,23621.65,C557041912,153674.01
C438151297,7024.0,C846947180,14673.0
C96039159,31346.0,M2144644334,0.0
C375097969,73616.2,M1635082651,0.0
C788892554,69814.46,M1970073944,0.0
C1060042118,41005.0,M1964847681,0.0
C1992801971,40.0,M1681094402,0.0
C754527431,653.0,M820677667,0.0
C2064883371,82134.0,C655381473,31443.78
C82275756,123122.0,C1782113663,0.0
C1629353699,11199.0,M99808631,0.0
C1651754404,260.0,M1564892747,0.0
C1407324654,0.0,C1526298704,132870.39
C1101598632,0.0,C248609774,3104598.86
C1032568028,0.0,C667346055,416103.33
C1380976928,0.0,C932583850,785172.07
C293474277,0.0,C998351292,136065.07
C413373997,0.0,C215145189,28479.11
C2024711353,0.0,C451111351,1754894.42
C711310213,0.0,C932583850,930136.3
C1267042315,0.0,C1286084959,1359923.49
C1335061928,0.0,C1023714065,844302.4
C1108706191,0.0,C932583850,1427560.49
C1160487387,0.0,C932583850,1541618.1
C579447973,0.0,C1816757085,8354718.14
C1990421361,0.0,C1971489295,721630.0
C407148497,0.0,C885951223,123001.91
C16373883,0.0,C1360767589,1357232.47
C1878700101,0.0,C1782113663,621561.65
C40875560,0.0,C2083562754,622023.34
C1042891691,0.0,C392292416,1393202.52
C1893563925,0.0,C1653844940,31164.0
C1251967187,0.0,C575335780,85758.95
C901689694,0.0,C1789550256,1803420.75
C1107204185,0.0,C564160838,1104500.4
C1523084197,0.0,C1291286504,124605.82
C1818747191,0.0,C451111351,1889037.69
C747870628,0.0,C597190999,30563.0
C421191743,0.0,C1531333864,412307.54
C9844218,0.0,C1749186397,111973.96
C1403716230,0.0,C997608398,367930.17
C1673916398,0.0,C2050019814,205811.8
C756080817,0.0,C1740000325,137034.36
C479734028,0.0,C614685048,79191.11
C388802347,0.0,C1170794006,4404060.84
C1541046463,0.0,C1860513229,38735.74
C1910896157,0.0,C401424608,336692.95
C753426788,0.0,C1782113663,715893.66
C1586470445,0.0,C557041912,277471.11
C1373577787,0.0,C33524623,1352623.44
C265577219,0.0,C1816757085,8528231.07
C1624817884,0.0,C248609774,3278196.43
C1107579932,0.0,C1262822392,8356019.04
C1784834205,0.0,C451111351,1937290.51
C1174586025,0.0,C1750905143,236639.0
C1627010197,0.0,C33524623,1739306.48
C4073506,0.0,C1750905143,310152.51
C2044825144,0.0,C1360767589,1536262.52
C698747943,0.0,C453211571,610710.98
C407493402,0.0,C1262822392,8508776.62
C1774690057,0.0,C1971489295,888447.97
C480402503,0.0,C1318822808,332876.84
C100445376,0.0,C977993101,73791.34
C1396385390,0.0,C1971489295,1145221.51
C114414807,0.0,C977993101,133181.81
C144699438,0.0,C1526298704,174795.14
C1751500625,0.0,C1335050193,71982.88
C1650955365,0.0,C990355670,10623.0
C1788380050,0.0,C1182461167,297655.51
C493944943,0.0,C1750905143,544421.33
C1533547487,0.0,C453211571,805331.66
C99770475,0.0,C1899073220,129297.57
C727250772,0.0,C357863579,102696.35
C1052768296,0.0,C977993101,198207.11
C626193099,0.0,C1883840933,9987286.56
C859123506,0.0,C1899073220,243796.7
C1597742167,0.0,C453211571,947614.29
C503595296,0.0,C1318822808,438635.96
C754072705,0.0,C1023714065,1525395.97
C908384914,256849.49,M905847077,0.0
C156199931,252542.6,M878991463,0.0
C612693043,81503.83,M1622613647,0.0
C307605969,76140.48,M73688220,0.0
C130166095,76008.06,M1599674462,0.0
C1623060829,56363.98,M1205483858,0.0
C1373949107,55468.74,M1189651769,0.0
C1230013344,47827.66,M1607869297,0.0
C681639276,16639.44,M727860268,0.0
C1717739363,2684.69,M138536309,0.0
C665137804,0.0,M509559152,0.0
C1815370847,0.0,M1801021153,0.0
C1709578324,0.0,M22446425,0.0
C1338958728,0.0,M1870723838,0.0
C988904418,0.0,M261650860,0.0
C938613108,0.0,M1598898814,0.0
C1850874910,10360.0,M575360353,0.0
C97901029,0.0,M809383315,0.0
C1324514662,0.0,C998351292,230103.96
C908722588,22040.0,M496757837,0.0
C1548271808,15544.73,M17600354,0.0
C1733056574,6066.0,C1629911510,144658.38
C636959006,1483.0,C1686100174,10086.0
C1059300256,40458.0,M1521568953,0.0
C1605988985,28773.0,M1134202713,0.0
C1636178473,25534.61,C997608398,523053.03
C822232612,1230.0,M633131207,0.0
C852190062,497409.0,C1831477404,16872.0
C1674403916,10646.0,M1088239991,0.0
C61137731,69854.13,C476800120,129704.88
C1780293706,164580.77,M1658511941,0.0
C1264941544,147560.08,M1878992188,0.0
C1818449913,5309.0,M1495161082,0.0
C961859592,31156.0,C1556995360,12298.0
C798278875,34978.24,M1497268815,0.0
C1926027290,32511.29,M1837601499,0.0
C1690050988,60640.12,M1228798862,0.0
C1562764987,58369.71,C392292416,1438958.75
C216376974,29858.0,C1219161283,21305.0
C164714495,1046.0,C317071334,0.0
C789982400,20800.0,M1576277927,0.0
C2080643905,6207.0,M2137642385,0.0
C1627883152,72421.0,M481553464,0.0
C1076966140,204944.0,M1908781622,0.0
C749443480,83636.0,M796553753,0.0
C1721045976,8325.0,M975001918,0.0
C1250582716,13555.0,M907815246,0.0
C2019157894,43619.0,M677217562,0.0
C827035437,104536.0,M1716164115,0.0
C1360541835,52867.0,M363397863,0.0
C2021053848,16600.0,C1123629720,146166.67
C1245593227,5548.0,M1525844775,0.0
C118555812,2083.59,C1740000325,145843.39
C1233505227,150592.0,C1877453512,21056.0
C1928621590,13679.0,M1016162524,0.0
C858423246,0.0,M1419125235,0.0
C88301993,0.0,M841166421,0.0
C1377301456,9207.0,M938199512,0.0
C691779749,82034.0,M37841489,0.0
C1873121466,52463.0,M115945887,0.0
C1927499639,11424.0,M2079961240,0.0
C949673757,6136.32,M1999664216,0.0
C532677950,99884.0,M688593710,0.0
C1200048933,39951.0,C1049817027,52170.0
C862025017,0.0,M739737502,0.0
C1572127577,81762.38,M546796969,0.0
C417797183,62021.17,M261845810,0.0
C1959708563,9907.0,C1850180796,19873.0
C1877986974,65734.09,C33524623,1905641.8
C1334405552,1277212.77,C431687661,0.0
C467632528,1277212.77,C716083600,0.0
C422522663,144.0,C644345897,20875.0
C145066402,19853.0,M207988207,0.0
C1800500978,12998.94,C1883840933,10026771.77
C191310504,20792.0,M799755007,0.0
C247515192,19560.21,M1850137076,0.0
C1556520190,8768.0,C1664439369,15485.0
C701487403,16543.0,M566641954,0.0
C2039984535,14884.13,M299819831,0.0
C1175418534,14060.77,M1442038800,0.0
C296541232,106929.0,C288665596,95816.79
C1997357673,14469.0,M1250603112,0.0
C26357357,21528.0,C1058634310,5075.0
C1990733619,10762.0,M1806378373,0.0
C1958592872,31960.0,M1682733268,0.0
C1395262169,39167.0,C736709391,48749.55
C1629454900,15383.0,C1060830840,50767.43
C2075372030,5611.0,M2092885124,0.0
C2139168000,20281.0,C367746789,11523.0
C1653751526,14857.72,M67671827,0.0
C253348306,3467.0,M2013768748,0.0
C194107588,30910.0,M1264674474,0.0
C175595853,78282.0,M1339345635,0.0
C1241938981,153760.0,M168957945,0.0
C1004430079,507865.0,M1379148981,0.0
C732597634,13669.0,M832432849,0.0
C2031927175,289748.0,M176041373,0.0
C1967617997,18524.0,M726843606,0.0
C925803196,52640.0,M1288135425,0.0
C49318987,539.0,M1058650291,0.0
C2111882926,15156.0,M172518776,0.0
C215759534,8236.0,M2129844134,0.0
C98351968,0.0,C885951223,236285.04
C1278616846,0.0,C22805895,121366.44
C559050604,4986.72,M1240843015,0.0
C697460450,0.0,M1416706187,0.0
C1726616678,0.0,M23076423,0.0
C1006624255,86078.0,M1721180011,0.0
C1349025531,41025.0,M1367068823,0.0
C338620258,50950.0,M1251788491,0.0
C1502668485,4094.0,M1457551880,0.0
C903268937,38372.2,M424732838,0.0
C1193841543,26210.19,C392292416,1541224.63
C315461968,102672.0,M290096578,0.0
C255941269,139873.0,M217470033,0.0
C1917784974,546.0,M938405008,0.0
C855547146,105389.0,M211031000,0.0
C105751207,101380.99,C998351292,362142.37
C1174881426,159791.0,M14124949,0.0
C745627268,16741.0,C1686100174,11346.62
C1195542839,20210.0,M1000171161,0.0
C130721104,30853.2,M560549459,0.0
C1924227192,25985.64,C453211571,1274680.48
C583559449,10931.0,M1895479349,0.0
C453671855,653735.0,M1648458262,0.0
C52451302,10776.0,M650013863,0.0
C1856093404,1302.0,M123337428,0.0
C105321150,255488.0,M1397333381,0.0
C820878444,18417.0,M2016038911,0.0
C1187410086,16482.0,M1509713998,0.0
C95322593,48021.0,C1336996537,9463.0
C802255644,22626.55,M1525114112,0.0
C1617156106,19890.19,M288615534,0.0
C895366343,13860.27,M1416665097,0.0
C707635461,112421.0,M619929778,0.0
C1624211687,14528.0,M808447015,0.0
C1997344422,5386.0,M1220806149,0.0
C1410367298,35210.0,C824208363,50204.54
C454160179,21495.0,M74885833,0.0
C1827303532,13420.84,M1004009692,0.0
C791408866,46064.0,C1793436274,31281.0
C515520300,1798.0,M569138567,0.0
C637091966,22377.0,C476800120,31493.45
C1428494531,0.0,M443110940,0.0
C1504321715,8790.0,M910123336,0.0
C1260487756,50396.0,M455668354,0.0
C328197868,98028.0,M1584918772,0.0
C431164562,1746897.72,C242131142,15735.13
C1163088324,1906232.33,C985934102,1288904.4
C696739588,14404.0,M1209451152,0.0
C1228963996,21745.0,M373437697,0.0
C82825098,13878.66,M2048102341,0.0
C932885627,6799.42,M813131188,0.0
C1251897263,2347.47,M748006558,0.0
C1313799195,20874.0,M1168079523,0.0
C2093319848,27839.46,M2109027570,0.0
C1151512955,25083.17,M2052489518,0.0
C712423434,51206.0,C1321530272,19346.0
C2125470482,26806.0,M793269462,0.0
C1641672672,1369271.13,C461160828,13711.0
C2121317689,1362013.43,M15094126,0.0
C1843743552,1356442.93,M1139609587,0.0
C948960194,1347260.94,M173060252,0.0
C1302877661,1346597.6,M1720797452,0.0
C562561015,1345065.25,M777813771,0.0
C567656864,1343884.7,M1306535359,0.0
C1401295795,1335934.41,M519019247,0.0
C288919635,1330599.59,M1572442646,0.0
C1052842393,610733.41,M1545327692,0.0
C167013780,609035.85,M416049054,0.0
C779598031,608923.29,M743219449,0.0
C108982313,1862.0,C1870252780,18868.96
C2113243119,0.0,C1816757085,8698085.64
C1851255134,26411.48,M659937029,0.0
C1457226878,25365.85,C1899073220,480622.13
C121678773,41256.0,C1259769769,18899.88
C1443675930,39083.0,C403147759,13360.0
C1609086753,18130.0,C1023714065,1538532.42
C1427775702,73364.91,M1468343491,0.0
C1690481990,62934.52,M2114537280,0.0
C2047984839,58655.45,M80499834,0.0
C1968552224,11642.0,C367746789,16946.28
C1095947149,28820.0,M898695324,0.0
C1402531280,0.0,M190628410,0.0
C1556461159,0.0,C1590550415,19105114.55
C1642973315,39494.0,M1972326147,0.0
C405741210,16124.0,M1764291958,0.0
C1712230656,12083.0,M1777745301,0.0
C164439551,57811.0,M669053685,0.0
C896852376,32300.0,M1840670774,0.0
C229919394,19873.62,M769877691,0.0
C1057569470,85719.0,M1637876401,0.0
C1324262781,204316.0,M2014233765,0.0
C237297104,117.0,M1869673263,0.0
C1418622705,5031.0,M1521204009,0.0
C1925785585,0.0,M449338124,0.0
C1037475674,29859.0,C392292416,2013609.89
C983767354,359.21,C1671179293,82250.0
C32393008,0.0,M1504083002,0.0
C1342374939,39695.0,C1948471365,63960.0
C1917562344,31909.0,M24097622,0.0
C1807894765,280.0,M598325842,0.0
C211973922,130.0,C728885526,36655.0
C1890287843,0.0,C1123629720,149933.66
C156711739,30206.0,M1732410217,0.0
C2017860548,29083.86,C716083600,1277212.77
C1413886135,5451.0,M1693997031,0.0
C278262050,172650.0,M1489322191,0.0
C1029898472,340661.0,M461516748,0.0
C614580607,104141.0,M1443900956,0.0
C1934692470,482008.15,M2032647583,0.0
C1395073533,476683.72,C557041912,438917.02
C68195659,8687.52,C240650537,13182.08
C2142893855,0.0,C1254526270,15207.22
C993420850,41330.0,M1374982240,0.0
C1364127192,35063.63,C1136419747,0.0
C1635772897,35063.63,C1983025922,31140.0
C1768952842,50240.0,M485686996,0.0
C989126847,5656.75,C1526298704,244233.08
C609887969,226.11,C985934102,1623166.58
C1298380324,0.0,C1096283470,199498.92
C1181545730,82949.0,M1535116392,0.0
C773348567,22083.39,M2115640742,0.0
C1602167682,20465.43,C248609774,3404364.13
C67620673,50317.0,C1122805102,16803.8
C1746257394,22906.25,C793315160,25808.5
C1187779195,19636.54,M1611221523,0.0
C1523510420,0.0,M473073770,0.0
C977997405,0.0,C1049817027,463533.54
C280531669,6055.0,C1360767589,1842542.65
C1027569178,1810.6,M893835279,0.0
C1469907228,51141.0,M57085696,0.0
C1160652496,129.0,M1185618138,0.0
C2030138610,24111.0,M1109752797,0.0
C1988746735,33180.0,M1752856108,0.0
C439232821,15485.0,M1933328958,0.0
C1264754451,11593.0,M1888639813,0.0
C463381475,20309.0,M178401052,0.0
C1441243996,22472.0,M936219350,0.0
C1495445111,105804.0,M1113829504,0.0
C720770771,43324.0,M1911978617,0.0
C1038820134,61694.0,C1961176822,49578.0
C1658020779,17.0,M2022285740,0.0
C988690806,9320.0,M1593368350,0.0
C667890001,1080.0,C673068808,17145.04
C310276293,0.0,C1831477404,299995.48
C1494277749,0.0,C1629911510,192136.35
C1091107430,0.0,C22805895,238390.23
C521342639,0.0,C1123629720,150527.05
C2114629072,0.0,C998351292,559328.89
C557197074,0.0,C977993101,330781.11
C669725336,0.0,C1782580546,16180.11
C537536188,0.0,C1973538135,39134.79
C197491520,0.0,C1883840933,10138670.86
C458998685,0.0,C453211571,1517620.71
C1700421020,0.0,C1688019098,259740.13
C345290829,0.0,C1789550256,2115891.91
C883678948,0.0,C1286084959,1967540.22
C1906947271,0.0,C1782113663,1001253.72
C1177072083,0.0,C1023714065,2079321.97
C2010070923,0.0,C564160838,1299990.45
C502891368,0.0,C1225616405,25716.56
C566891420,0.0,C1750905143,595549.33
C577734751,0.0,C453211571,2644679.4
C752011518,0.0,C1782113663,1570322.56
C2103569615,0.0,C1318822808,595455.57
C214320652,0.0,C1318822808,816752.62
C1379207867,184781.0,M1746578747,0.0
C443491171,69404.0,M606593028,0.0
C1589466857,12936.0,C1018298342,0.0
C1676888944,22386.0,M6559830,0.0
C458817438,60249.0,C846947180,10137.14
C795273218,57485.05,C985934102,1784963.53
C1454870101,31392.0,M1982958205,0.0
C709439274,7102.0,M846718105,0.0
